id,Datetime,Data,Data_add,BarTrend,Barometer,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,SolarRad,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,RainStorm,HeatIndex,WindChill,THSWIndex,Station
30171,2021-01-12T08:35:03.563645,2021-01-12,2021-01-12,20.0,29.833,26.2,0,0,353,87.0,,153.0,0.0,30.0,30.0,0.1,40.9,40.9,,29.4,26.1,30.6,1
30266,2021-01-14T10:05:03.588056,2021-01-14,2021-01-14,0.0,29.82,26.4,0,0,68,82.0,,341.0,0.4,78.2,78.2,0.4,43.4,43.4,,29.4,26.7,33.9,1
30511,2021-01-19T11:35:04.085157,2021-01-19,2021-01-19,236.0,29.78,31.4,8,1,249,61.0,,573.0,1.2,91.4,91.4,1.6,62.7,62.7,,36.1,31.7,43.3,1
30569,2021-01-20T16:35:03.592622,2021-01-20,2021-01-20,0.0,29.734,24.9,0,0,231,85.0,,30.0,1.6,93.0,93.0,2.5,66.8,66.8,,27.2,25.0,26.7,1
31213,2021-02-03T04:05:03.557765,2021-02-03,2021-02-03,0.0,29.768,20.4,0,0,318,89.0,,0.0,0.0,0.2,112.8,0.1,8.4,114.3,,21.7,20.6,21.1,1
31307,2021-02-05T09:35:03.306211,2021-02-05,2021-02-05,20.0,29.791,30.1,10,1,262,63.0,,838.0,0.0,0.2,112.8,0.7,18.3,124.2,,33.9,30.0,40.6,1
31951,2021-02-19T01:05:03.909514,2021-02-19,2021-02-19,236.0,29.807,22.9,0,0,316,91.0,,0.0,2.4,114.8,227.4,0.0,61.7,167.6,,24.4,22.8,23.3,1
32524,2021-03-04T10:05:05.402126,2021-03-04,2021-03-04,20.0,29.865,30.2,10,1,237,68.0,,993.0,0.0,17.2,294.6,1.0,9.9,209.0,,35.0,30.0,42.2,1
32527,2021-03-04T13:35:05.138355,2021-03-04,2021-03-04,196.0,29.765,33.1,8,1,232,59.0,,1062.0,0.0,17.2,294.6,2.9,9.9,209.0,,39.4,33.3,46.7,1
32533,2021-03-04T17:35:03.552814,2021-03-04,2021-03-04,236.0,29.711,31.6,0,0,25,60.0,,44.0,0.0,17.2,294.6,4.6,9.9,209.0,,36.1,31.7,36.1,1
32535,2021-03-04T18:35:04.160948,2021-03-04,2021-03-04,0.0,29.726,28.8,0,0,20,72.0,,0.0,0.0,17.2,294.6,4.6,9.9,209.0,,32.8,28.9,32.2,1
32537,2021-03-04T19:35:03.956837,2021-03-04,2021-03-04,20.0,29.74,26.6,0,0,20,77.0,,0.0,0.0,17.2,294.6,4.6,9.9,209.0,,28.9,26.7,28.3,1
33086,2021-03-25T15:05:03.340411,2021-03-25,2021-03-25,196.0,29.747,31.6,0,0,339,63.0,,431.0,0.0,26.2,303.6,2.7,88.1,287.3,,37.2,31.7,41.1,1
33730,2021-04-07T23:05:03.597218,2021-04-07,2021-04-07,20.0,29.797,22.1,0,0,349,84.0,,0.0,0.0,1.0,311.8,5.3,23.9,336.8,,22.8,22.2,21.7,1
34374,2021-04-21T11:05:04.174349,2021-04-21,2021-04-21,0.0,29.85,28.8,0,0,72,76.0,,336.0,0.0,1.6,312.4,0.9,76.5,389.4,,33.9,28.9,41.1,1
35018,2021-05-04T23:05:03.943293,2021-05-04,2021-05-04,20.0,29.852,23.8,0,0,240,85.0,,0.0,0.0,0.0,327.8,3.8,12.2,439.4,,25.0,23.9,23.9,1
35662,2021-05-18T03:35:03.233756,2021-05-18,2021-05-18,0.0,29.825,20.4,0,0,185,87.0,,0.0,0.0,2.4,330.2,0.1,68.3,495.6,,21.1,20.6,20.6,1
36306,2021-05-31T12:35:03.305343,2021-05-31,2021-05-31,196.0,29.814,34.1,0,0,101,48.0,,1056.0,0.0,2.4,330.2,2.5,131.8,559.1,,38.3,33.9,45.6,1
36950,2021-06-13T22:35:03.552826,2021-06-13,2021-06-13,60.0,29.863,27.3,0,0,56,69.0,,0.0,0.0,0.0,330.2,4.4,54.9,618.5,,29.4,27.2,28.3,1
37593,2021-06-27T02:05:03.600323,2021-06-27,2021-06-27,0.0,29.818,25.2,0,0,135,51.0,,0.0,0.0,0.0,330.2,0.1,119.1,682.8,,25.6,25.0,25.0,1
38235,2021-07-10T07:05:03.316498,2021-07-10,2021-07-10,20.0,29.875,24.2,0,0,132,75.0,,174.0,0.0,0.0,330.2,0.3,39.9,742.7,,25.6,24.4,27.2,1
38877,2021-07-24T17:05:05.896549,2021-07-24,2021-07-24,236.0,29.815,31.9,0,0,121,42.0,,118.0,0.0,0.0,330.2,4.3,111.0,813.8,,32.8,32.2,32.8,1
39519,2021-08-07T01:35:03.199834,2021-08-07,2021-08-07,0.0,29.929,26.4,0,0,133,60.0,,0.0,0.0,0.0,330.2,0.1,27.4,881.4,,27.2,26.7,26.7,1
40161,2021-08-20T15:05:04.121390,2021-08-20,2021-08-20,196.0,29.717,35.5,0,0,58,38.0,,255.0,0.0,0.0,330.2,4.3,97.3,951.2,,38.3,35.6,40.0,1
40803,2021-09-02T19:05:03.394291,2021-09-02,2021-09-02,20.0,29.769,32.4,0,0,175,36.0,,0.0,0.0,0.0,330.2,5.1,5.6,1022.1,,32.8,32.2,31.7,1
41445,2021-09-16T05:05:03.902678,2021-09-16,2021-09-16,20.0,29.871,26.1,0,0,110,56.0,,0.0,0.0,0.0,330.2,0.3,87.4,1103.9,,26.7,26.1,26.1,1
30172,2021-01-12T09:05:03.505512,2021-01-12,2021-01-12,20.0,29.828,26.6,0,0,353,84.0,,229.0,0.0,30.0,30.0,0.3,40.9,40.9,,29.4,26.7,32.2,1
30267,2021-01-14T10:35:04.156715,2021-01-14,2021-01-14,0.0,29.815,26.8,0,0,70,81.0,,397.0,0.4,78.2,78.2,0.4,43.4,43.4,,30.0,26.7,33.9,1
30512,2021-01-19T12:05:03.271553,2021-01-19,2021-01-19,236.0,29.772,30.7,0,0,243,62.0,,701.0,1.2,91.4,91.4,2.1,62.7,62.7,,34.4,30.6,41.7,1
30570,2021-01-20T17:05:04.187661,2021-01-20,2021-01-20,0.0,29.74,24.7,0,0,231,84.0,,37.0,1.6,93.0,93.0,2.5,66.8,66.8,,26.7,25.0,26.1,1
31214,2021-02-03T04:35:03.618115,2021-02-03,2021-02-03,0.0,29.778,19.9,0,0,318,89.0,,0.0,0.0,0.2,112.8,0.1,8.4,114.3,,21.1,20.0,20.6,1
31308,2021-02-05T10:05:03.440597,2021-02-05,2021-02-05,0.0,29.781,31.3,0,0,306,63.0,,963.0,0.0,0.2,112.8,1.1,18.3,124.2,,36.1,31.1,43.3,1
31952,2021-02-19T01:35:03.742395,2021-02-19,2021-02-19,236.0,29.799,22.8,0,0,318,91.0,,0.0,3.0,115.4,228.0,0.0,61.7,167.6,,23.9,22.8,22.8,1
32525,2021-03-04T10:35:03.860453,2021-03-04,2021-03-04,0.0,29.858,30.1,0,1,332,70.0,,338.0,0.0,17.2,294.6,1.0,9.9,209.0,,35.0,30.0,42.2,1
32528,2021-03-04T14:05:03.353438,2021-03-04,2021-03-04,196.0,29.753,32.8,0,0,5,62.0,,1014.0,0.0,17.2,294.6,3.5,9.9,209.0,,40.0,32.8,47.2,1
32534,2021-03-04T18:05:04.896582,2021-03-04,2021-03-04,0.0,29.718,30.4,0,0,20,63.0,,0.0,0.0,17.2,294.6,4.6,9.9,209.0,,34.4,30.6,33.9,1
32536,2021-03-04T19:05:05.468535,2021-03-04,2021-03-04,20.0,29.737,26.9,0,0,20,76.0,,0.0,0.0,17.2,294.6,4.6,9.9,209.0,,29.4,26.7,28.9,1
32538,2021-03-04T20:05:03.239256,2021-03-04,2021-03-04,20.0,29.752,26.0,0,0,20,80.0,,0.0,0.0,17.2,294.6,4.6,9.9,209.0,,28.3,26.1,27.8,1
33087,2021-03-25T15:35:03.324929,2021-03-25,2021-03-25,196.0,29.74,31.3,0,0,346,64.0,,309.0,0.0,26.2,303.6,2.7,88.1,287.3,,36.7,31.1,39.4,1
33731,2021-04-07T23:35:03.441681,2021-04-07,2021-04-07,0.0,29.79,22.0,0,0,349,85.0,,0.0,0.0,1.0,311.8,5.3,23.9,336.8,,22.8,22.2,21.7,1
34375,2021-04-21T11:35:03.955335,2021-04-21,2021-04-21,236.0,29.833,30.1,0,0,127,73.0,,1116.0,0.0,1.6,312.4,0.9,76.5,389.4,,36.1,30.0,43.3,1
35019,2021-05-04T23:35:05.238750,2021-05-04,2021-05-04,0.0,29.848,23.5,0,0,240,85.0,,0.0,0.0,0.0,327.8,3.8,12.2,439.4,,25.0,23.3,23.9,1
35663,2021-05-18T04:05:04.003624,2021-05-18,2021-05-18,0.0,29.824,20.2,0,0,185,87.0,,0.0,0.0,2.4,330.2,0.1,68.3,495.6,,21.1,20.0,20.6,1
36307,2021-05-31T13:05:04.119211,2021-05-31,2021-05-31,196.0,29.802,34.0,0,0,145,46.0,,932.0,0.0,2.4,330.2,2.9,131.8,559.1,,37.8,33.9,45.0,1
36951,2021-06-13T23:05:03.295853,2021-06-13,2021-06-13,60.0,29.865,27.3,0,0,56,59.0,,0.0,0.0,0.0,330.2,4.4,54.9,618.5,,28.3,27.2,27.2,1
37594,2021-06-27T02:35:03.468497,2021-06-27,2021-06-27,236.0,29.806,25.1,0,0,112,52.0,,0.0,0.0,0.0,330.2,0.1,119.1,682.8,,25.0,25.0,24.4,1
38236,2021-07-10T07:35:04.192378,2021-07-10,2021-07-10,20.0,29.885,25.3,3,3,146,71.0,,301.0,0.0,0.0,330.2,0.3,39.9,742.7,,26.7,25.6,30.0,1
38878,2021-07-24T17:35:03.991908,2021-07-24,2021-07-24,0.0,29.822,31.4,0,0,209,43.0,,14.0,0.0,0.0,330.2,4.3,111.0,813.8,,32.2,31.7,31.1,1
39520,2021-08-07T02:05:03.953583,2021-08-07,2021-08-07,0.0,29.924,26.1,0,0,115,62.0,,0.0,0.0,0.0,330.2,0.1,27.4,881.4,,26.7,26.1,26.1,1
40162,2021-08-20T15:35:04.008378,2021-08-20,2021-08-20,196.0,29.714,34.8,0,2,138,39.0,,531.0,0.0,0.0,330.2,4.3,97.3,951.2,,37.2,35.0,42.8,1
40804,2021-09-02T19:35:03.828427,2021-09-02,2021-09-02,60.0,29.786,32.1,0,0,185,37.0,,0.0,0.0,0.0,330.2,5.1,5.6,1022.1,,32.2,32.2,31.1,1
41446,2021-09-16T05:35:04.211956,2021-09-16,2021-09-16,20.0,29.884,25.8,0,0,110,58.0,,0.0,0.0,0.0,330.2,0.3,87.4,1103.9,,26.1,26.1,25.6,1
30173,2021-01-12T09:35:03.418171,2021-01-12,2021-01-12,0.0,29.818,27.6,0,1,13,80.0,,455.0,0.0,30.0,30.0,0.3,40.9,40.9,,31.1,27.8,36.7,1
30268,2021-01-14T11:05:04.106050,2021-01-14,2021-01-14,0.0,29.809,27.7,0,0,70,79.0,,471.0,0.4,78.2,78.2,0.7,43.4,43.4,,31.7,27.8,38.3,1
30513,2021-01-19T12:35:03.238484,2021-01-19,2021-01-19,236.0,29.759,31.4,0,3,233,64.0,,979.0,1.2,91.4,91.4,2.1,62.7,62.7,,36.7,31.7,43.9,1
30571,2021-01-20T17:35:04.085913,2021-01-20,2021-01-20,0.0,29.749,24.4,0,0,262,84.0,,7.0,1.6,93.0,93.0,2.5,66.8,66.8,,26.1,24.4,25.6,1
31215,2021-02-03T05:05:03.597278,2021-02-03,2021-02-03,0.0,29.787,20.1,0,0,318,90.0,,0.0,0.0,0.2,112.8,0.1,8.4,114.3,,21.1,20.0,20.6,1
31309,2021-02-05T10:35:03.818939,2021-02-05,2021-02-05,0.0,29.769,32.1,6,1,235,56.0,,1025.0,0.0,0.2,112.8,1.1,18.3,124.2,,36.1,32.2,43.3,1
31953,2021-02-19T02:05:03.534921,2021-02-19,2021-02-19,236.0,29.803,22.8,0,0,335,92.0,,0.0,3.0,115.4,228.0,0.0,61.7,167.6,,23.9,22.8,23.3,1
32526,2021-03-04T11:05:04.172605,2021-03-04,2021-03-04,236.0,29.847,30.1,0,0,240,70.0,,1160.0,0.0,17.2,294.6,1.5,9.9,209.0,,35.0,30.0,42.2,1
32529,2021-03-04T14:35:03.593315,2021-03-04,2021-03-04,196.0,29.739,33.7,1,0,339,56.0,,921.0,0.0,17.2,294.6,3.5,9.9,209.0,,40.0,33.9,47.2,1
32539,2021-03-04T20:35:03.413429,2021-03-04,2021-03-04,20.0,29.754,25.4,0,0,20,82.0,,0.0,0.0,17.2,294.6,4.6,9.9,209.0,,27.2,25.6,26.7,1
33088,2021-03-25T16:05:03.435746,2021-03-25,2021-03-25,196.0,29.738,30.9,0,0,324,66.0,,221.0,0.0,26.2,303.6,3.0,88.1,287.3,,36.1,31.1,37.8,1
33732,2021-04-07T23:59:03.249269,2021-04-07,2021-04-07,0.0,29.778,21.7,0,0,349,84.0,,0.0,0.0,1.0,311.8,5.3,23.9,336.8,,22.2,21.7,21.1,1
34376,2021-04-21T12:05:04.351432,2021-04-21,2021-04-21,236.0,29.812,30.7,0,0,122,70.0,,1139.0,0.0,1.6,312.4,1.5,76.5,389.4,,36.7,30.6,43.9,1
35020,2021-05-04T23:59:05.601038,2021-05-04,2021-05-04,0.0,29.85,23.7,0,0,240,86.0,,0.0,0.0,0.0,327.8,3.8,12.2,439.4,,25.0,23.9,23.9,1
35664,2021-05-18T04:35:03.959035,2021-05-18,2021-05-18,0.0,29.823,19.9,0,0,185,88.0,,0.0,0.0,2.4,330.2,0.1,68.3,495.6,,21.1,20.0,20.6,1
36308,2021-05-31T14:05:03.526939,2021-05-31,2021-05-31,196.0,29.779,35.1,0,0,16,42.0,,810.0,0.0,2.4,330.2,3.5,131.8,559.1,,38.3,35.0,45.6,1
36952,2021-06-13T23:35:04.107372,2021-06-13,2021-06-13,20.0,29.869,28.2,0,0,56,54.0,,0.0,0.0,0.0,330.2,4.4,54.9,618.5,,29.4,28.3,28.3,1
37595,2021-06-27T03:05:03.224455,2021-06-27,2021-06-27,236.0,29.807,25.0,0,0,143,53.0,,0.0,0.0,0.0,330.2,0.2,119.1,682.8,,25.0,25.0,24.4,1
38237,2021-07-10T08:05:03.942614,2021-07-10,2021-07-10,20.0,29.89,26.3,0,1,155,68.0,,415.0,0.0,0.0,330.2,0.5,39.9,742.7,,27.8,26.1,32.2,1
38879,2021-07-24T18:05:06.058809,2021-07-24,2021-07-24,0.0,29.831,30.3,0,0,190,46.0,,0.0,0.0,0.0,330.2,4.3,111.0,813.8,,31.1,30.6,30.0,1
39521,2021-08-07T02:35:03.733080,2021-08-07,2021-08-07,236.0,29.919,25.6,0,0,122,63.0,,0.0,0.0,0.0,330.2,0.1,27.4,881.4,,26.1,25.6,25.6,1
40163,2021-08-20T16:05:03.819307,2021-08-20,2021-08-20,196.0,29.709,35.0,0,0,92,38.0,,378.0,0.0,0.0,330.2,4.6,97.3,951.2,,37.2,35.0,40.6,1
40805,2021-09-02T20:05:03.824096,2021-09-02,2021-09-02,60.0,29.797,31.5,0,0,180,38.0,,0.0,0.0,0.0,330.2,5.2,5.6,1022.1,,31.7,31.7,30.6,1
41447,2021-09-16T06:05:03.539072,2021-09-16,2021-09-16,60.0,29.902,26.9,0,0,110,57.0,,37.0,0.0,0.0,330.2,0.3,87.4,1103.9,,27.8,27.2,27.8,1
30174,2021-01-12T11:05:03.504385,2021-01-12,2021-01-12,20.0,29.849,23.4,4,3,297,83.0,,30.0,5.4,35.4,35.4,0.6,40.9,40.9,,24.4,23.3,24.4,1
30269,2021-01-14T11:35:03.361311,2021-01-14,2021-01-14,0.0,29.803,28.6,0,0,70,78.0,,355.0,0.4,78.2,78.2,0.7,43.4,43.4,,33.3,28.9,36.7,1
30514,2021-01-19T13:05:03.554271,2021-01-19,2021-01-19,236.0,29.743,31.2,0,0,243,61.0,,512.0,1.2,91.4,91.4,2.6,62.7,62.7,,35.6,31.1,40.6,1
30572,2021-01-20T18:05:03.948370,2021-01-20,2021-01-20,0.0,29.747,23.3,0,0,241,86.0,,0.0,4.0,95.4,95.4,2.5,66.8,66.8,,24.4,23.3,23.3,1
31216,2021-02-03T05:35:03.802027,2021-02-03,2021-02-03,20.0,29.8,20.5,5,1,314,90.0,,0.0,0.0,0.2,112.8,0.1,8.4,114.3,,21.7,20.6,21.1,1
31310,2021-02-05T11:05:03.890094,2021-02-05,2021-02-05,0.0,29.762,32.4,0,1,233,56.0,,914.0,0.0,0.2,112.8,1.8,18.3,124.2,,37.2,32.2,44.4,1
31954,2021-02-19T02:35:03.510521,2021-02-19,2021-02-19,236.0,29.804,22.8,0,0,335,92.0,,0.0,3.2,115.6,228.2,0.0,61.7,167.6,,23.9,22.8,23.3,1
32530,2021-03-04T15:05:04.024874,2021-03-04,2021-03-04,196.0,29.733,33.4,0,0,304,59.0,,185.0,0.0,17.2,294.6,4.0,9.9,209.0,,40.6,33.3,42.2,1
32540,2021-03-04T21:05:03.588600,2021-03-04,2021-03-04,20.0,29.764,24.8,0,0,20,83.0,,0.0,0.0,17.2,294.6,4.7,9.9,209.0,,26.7,25.0,25.6,1
33089,2021-03-25T17:05:03.570248,2021-03-25,2021-03-25,236.0,29.74,30.3,0,0,323,68.0,,83.0,0.0,26.2,303.6,3.1,88.1,287.3,,35.0,30.6,35.0,1
33733,2021-04-08T00:05:04.072614,2021-04-08,2021-04-08,0.0,29.777,21.6,0,0,349,85.0,,0.0,0.0,1.0,311.8,0.0,29.2,342.1,,22.2,21.7,21.1,1
34377,2021-04-21T12:35:03.915426,2021-04-21,2021-04-21,196.0,29.791,31.5,6,0,120,68.0,,1083.0,0.0,1.6,312.4,1.5,76.5,389.4,,38.3,31.7,45.6,1
35021,2021-05-05T00:05:03.589343,2021-05-05,2021-05-05,0.0,29.847,23.7,0,0,240,86.0,,0.0,0.0,0.0,327.8,0.0,16.0,443.2,,25.0,23.9,23.9,1
35665,2021-05-18T05:05:03.721778,2021-05-18,2021-05-18,0.0,29.833,19.9,0,0,185,88.0,,0.0,0.0,2.4,330.2,0.1,68.3,495.6,,21.1,20.0,20.6,1
36309,2021-05-31T14:35:04.216083,2021-05-31,2021-05-31,196.0,29.762,35.4,0,0,123,41.0,,714.0,0.0,2.4,330.2,3.5,131.8,559.1,,38.9,35.6,46.1,1
36953,2021-06-13T23:59:03.867486,2021-06-13,2021-06-13,20.0,29.871,27.4,0,0,56,56.0,,0.0,0.0,0.0,330.2,4.4,54.9,618.5,,28.3,27.2,27.2,1
37596,2021-06-27T03:35:04.071795,2021-06-27,2021-06-27,236.0,29.812,24.6,0,0,131,54.0,,0.0,0.0,0.0,330.2,0.2,119.1,682.8,,25.0,24.4,24.4,1
38238,2021-07-10T08:35:03.793295,2021-07-10,2021-07-10,20.0,29.897,27.5,0,4,55,65.0,,527.0,0.0,0.0,330.2,0.5,39.9,742.7,,28.9,27.8,34.4,1
38880,2021-07-24T18:35:04.208696,2021-07-24,2021-07-24,20.0,29.841,29.3,0,0,155,48.0,,0.0,0.0,0.0,330.2,4.3,111.0,813.8,,30.0,29.4,28.9,1
39522,2021-08-07T03:05:03.472950,2021-08-07,2021-08-07,0.0,29.923,25.1,0,0,111,64.0,,0.0,0.0,0.0,330.2,0.2,27.4,881.4,,26.1,25.0,25.6,1
40164,2021-08-20T16:35:03.756173,2021-08-20,2021-08-20,236.0,29.712,35.4,0,0,175,38.0,,279.0,0.0,0.0,330.2,4.6,97.3,951.2,,37.8,35.6,40.0,1
40806,2021-09-02T20:35:03.944539,2021-09-02,2021-09-02,60.0,29.805,30.2,0,0,175,40.0,,0.0,0.0,0.0,330.2,5.2,5.6,1022.1,,30.0,30.0,28.9,1
41448,2021-09-16T06:35:03.781104,2021-09-16,2021-09-16,60.0,29.914,28.1,0,0,110,56.0,,141.0,0.0,0.0,330.2,0.3,87.4,1103.9,,29.4,28.3,30.6,1
30175,2021-01-12T11:35:03.975956,2021-01-12,2021-01-12,0.0,29.839,22.1,0,3,307,88.0,,23.0,17.4,47.4,47.4,0.6,40.9,40.9,,23.3,22.2,23.3,1
30270,2021-01-14T12:05:03.510580,2021-01-14,2021-01-14,236.0,29.79,29.0,0,0,70,77.0,,399.0,0.4,78.2,78.2,1.2,43.4,43.4,,34.4,28.9,41.7,1
30515,2021-01-19T13:35:03.978918,2021-01-19,2021-01-19,196.0,29.721,32.8,0,0,245,57.0,,877.0,1.2,91.4,91.4,2.6,62.7,62.7,,38.3,32.8,45.6,1
30573,2021-01-20T18:35:03.283747,2021-01-20,2021-01-20,20.0,29.762,23.2,0,0,241,88.0,,0.0,4.2,95.6,95.6,2.5,66.8,66.8,,24.4,23.3,23.3,1
31217,2021-02-03T06:05:04.773610,2021-02-03,2021-02-03,20.0,29.805,21.3,0,0,320,89.0,,21.0,0.0,0.2,112.8,0.1,8.4,114.3,,22.2,21.1,22.2,1
31311,2021-02-05T11:35:04.098115,2021-02-05,2021-02-05,236.0,29.757,32.4,0,0,229,56.0,,742.0,0.0,0.2,112.8,1.8,18.3,124.2,,37.2,32.2,44.4,1
31955,2021-02-19T03:05:03.832639,2021-02-19,2021-02-19,236.0,29.811,22.7,0,0,335,92.0,,0.0,3.2,115.6,228.2,0.0,61.7,167.6,,23.9,22.8,23.3,1
32531,2021-03-04T15:35:03.292860,2021-03-04,2021-03-04,196.0,29.718,33.4,0,0,358,58.0,,584.0,0.0,17.2,294.6,4.0,9.9,209.0,,40.0,33.3,46.1,1
32541,2021-03-04T21:35:03.525829,2021-03-04,2021-03-04,20.0,29.773,24.3,0,0,20,84.0,,0.0,0.0,17.2,294.6,4.7,9.9,209.0,,26.1,24.4,25.0,1
33090,2021-03-25T17:35:03.934602,2021-03-25,2021-03-25,0.0,29.745,29.6,0,0,323,71.0,,35.0,0.0,26.2,303.6,3.1,88.1,287.3,,34.4,29.4,33.9,1
33734,2021-04-08T00:35:03.927900,2021-04-08,2021-04-08,236.0,29.77,21.3,0,0,349,86.0,,0.0,0.0,1.0,311.8,0.0,29.2,342.1,,22.2,21.1,21.1,1
34378,2021-04-21T13:05:04.207819,2021-04-21,2021-04-21,196.0,29.771,31.6,0,1,77,65.0,,990.0,0.0,1.6,312.4,2.2,76.5,389.4,,37.8,31.7,45.0,1
35022,2021-05-05T00:35:03.982330,2021-05-05,2021-05-05,0.0,29.844,23.3,0,0,240,86.0,,0.0,0.0,0.0,327.8,0.0,16.0,443.2,,24.4,23.3,23.3,1
35666,2021-05-18T05:35:03.722871,2021-05-18,2021-05-18,0.0,29.836,19.4,0,0,185,88.0,,0.0,0.0,2.4,330.2,0.1,68.3,495.6,,20.0,19.4,19.4,1
36310,2021-05-31T15:05:03.294424,2021-05-31,2021-05-31,196.0,29.759,35.3,0,0,60,38.0,,540.0,0.0,2.4,330.2,3.9,131.8,559.1,,37.8,35.6,42.8,1
36954,2021-06-14T00:05:03.599730,2021-06-14,2021-06-14,20.0,29.871,27.1,0,0,56,57.0,,0.0,0.0,0.0,330.2,0.0,59.4,623.1,,27.8,27.2,26.7,1
37597,2021-06-27T04:05:03.825552,2021-06-27,2021-06-27,0.0,29.817,24.1,0,0,130,56.0,,0.0,0.0,0.0,330.2,0.2,119.1,682.8,,24.4,23.9,23.9,1
38239,2021-07-10T09:05:03.562892,2021-07-10,2021-07-10,20.0,29.903,28.4,0,5,120,62.0,,628.0,0.0,0.0,330.2,0.8,39.9,742.7,,30.6,28.3,37.2,1
38881,2021-07-24T19:05:05.768825,2021-07-24,2021-07-24,20.0,29.852,28.3,0,0,156,51.0,,0.0,0.0,0.0,330.2,4.4,111.0,813.8,,29.4,28.3,28.3,1
39523,2021-08-07T03:35:03.280118,2021-08-07,2021-08-07,0.0,29.925,24.7,0,0,168,65.0,,0.0,0.0,0.0,330.2,0.2,27.4,881.4,,25.6,25.0,25.0,1
40165,2021-08-20T17:05:03.659500,2021-08-20,2021-08-20,236.0,29.719,34.7,0,0,130,38.0,,123.0,0.0,0.0,330.2,4.8,97.3,951.2,,36.7,34.4,36.7,1
40807,2021-09-02T21:05:03.870908,2021-09-02,2021-09-02,60.0,29.816,29.6,0,0,167,42.0,,0.0,0.0,0.0,330.2,5.3,5.6,1022.1,,30.0,29.4,28.9,1
41449,2021-09-16T07:05:04.164064,2021-09-16,2021-09-16,60.0,29.925,29.0,0,0,125,56.0,,271.0,0.0,0.0,330.2,0.4,87.4,1103.9,,31.1,28.9,33.9,1
30176,2021-01-12T12:05:03.227954,2021-01-12,2021-01-12,0.0,29.824,22.2,0,0,180,89.0,,25.0,19.0,49.0,49.0,0.6,40.9,40.9,,23.3,22.2,23.3,1
30271,2021-01-14T12:35:03.713455,2021-01-14,2021-01-14,236.0,29.782,29.8,0,0,70,74.0,,1076.0,0.4,78.2,78.2,1.2,43.4,43.4,,35.6,30.0,42.8,1
30516,2021-01-19T14:05:04.223399,2021-01-19,2021-01-19,196.0,29.71,33.0,0,0,337,57.0,,693.0,1.2,91.4,91.4,3.1,62.7,62.7,,38.9,32.8,45.6,1
30574,2021-01-20T19:05:04.181742,2021-01-20,2021-01-20,20.0,29.769,23.2,0,0,241,89.0,,0.0,4.2,95.6,95.6,2.5,66.8,66.8,,24.4,23.3,23.3,1
31218,2021-02-03T06:35:03.350301,2021-02-03,2021-02-03,20.0,29.819,21.1,0,0,320,89.0,,81.0,0.0,0.2,112.8,0.1,8.4,114.3,,22.2,21.1,22.8,1
31312,2021-02-05T12:05:04.201486,2021-02-05,2021-02-05,236.0,29.745,33.1,0,0,264,54.0,,432.0,0.0,0.2,112.8,2.2,18.3,124.2,,37.8,33.3,45.0,1
31956,2021-02-19T03:35:03.720855,2021-02-19,2021-02-19,0.0,29.815,22.5,0,0,335,92.0,,0.0,3.2,115.6,228.2,0.0,61.7,167.6,,23.9,22.8,23.3,1
32532,2021-03-04T16:05:03.491593,2021-03-04,2021-03-04,196.0,29.709,33.7,0,0,294,58.0,,455.0,0.0,17.2,294.6,4.3,9.9,209.0,,41.1,33.9,45.6,1
32542,2021-03-04T22:05:04.475460,2021-03-04,2021-03-04,20.0,29.781,24.2,0,0,20,86.0,,0.0,0.0,17.2,294.6,4.7,9.9,209.0,,26.1,24.4,25.0,1
33091,2021-03-25T18:05:03.800633,2021-03-25,2021-03-25,0.0,29.747,28.4,0,0,323,75.0,,0.0,0.0,26.2,303.6,3.1,88.1,287.3,,32.2,28.3,31.7,1
33735,2021-04-08T01:05:03.687606,2021-04-08,2021-04-08,236.0,29.759,20.4,0,0,349,86.0,,0.0,0.0,1.0,311.8,0.0,29.2,342.1,,21.1,20.6,20.6,1
34379,2021-04-21T13:35:04.646190,2021-04-21,2021-04-21,196.0,29.754,31.9,0,0,77,65.0,,998.0,0.0,1.6,312.4,2.2,76.5,389.4,,38.9,32.2,46.1,1
35023,2021-05-05T01:05:03.815602,2021-05-05,2021-05-05,0.0,29.84,22.8,0,0,240,86.0,,0.0,0.0,0.0,327.8,0.0,16.0,443.2,,23.9,22.8,23.3,1
35667,2021-05-18T06:05:03.492985,2021-05-18,2021-05-18,20.0,29.849,19.6,0,0,185,88.0,,14.0,0.0,2.4,330.2,0.1,68.3,495.6,,20.6,19.4,20.0,1
36311,2021-05-31T15:35:04.182422,2021-05-31,2021-05-31,196.0,29.75,36.2,0,0,70,38.0,,476.0,0.0,2.4,330.2,3.9,131.8,559.1,,39.4,36.1,43.9,1
36955,2021-06-14T00:35:03.425475,2021-06-14,2021-06-14,0.0,29.861,27.2,0,0,60,57.0,,0.0,0.0,0.0,330.2,0.0,59.4,623.1,,27.8,27.2,26.7,1
37598,2021-06-27T04:35:03.727283,2021-06-27,2021-06-27,0.0,29.825,23.8,0,0,126,61.0,,0.0,0.0,0.0,330.2,0.2,119.1,682.8,,24.4,23.9,23.9,1
